date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2013-07-09,sh.000986,1918.1400,1944.9600,1901.8600,1932.0900,1922.8800,482344400,3685000000.0000,3,0.001483,1,0.478967,0
2013-07-10,sh.000986,1929.5600,2005.4700,1926.4400,2004.3600,1932.0900,702147300,5409160000.0000,3,0.002159,1,3.740510,0
2013-07-11,sh.000986,2016.0600,2099.2300,2014.8600,2075.8200,2004.3600,1075964700,8708460000.0000,3,0.003308,1,3.565232,0
2013-07-12,sh.000986,2069.6900,2072.3400,2024.2500,2031.7500,2075.8200,737349800,6354630000.0000,3,0.002267,1,-2.123020,0
2013-07-15,sh.000986,2032.4800,2056.9800,2019.6200,2038.5300,2031.7500,509158700,4300940000.0000,3,0.001565,1,0.333704,0
2013-07-16,sh.000986,2032.7600,2038.2300,2013.6400,2037.3900,2038.5300,478607700,3964800000.0000,3,0.001471,1,-0.055923,0
2013-07-17,sh.000986,2031.8200,2068.6500,2020.4700,2023.4800,2037.3900,664517900,5448510000.0000,3,0.002043,1,-0.682738,0
2013-07-18,sh.000986,2014.2600,2022.5100,1988.8300,1993.2900,2023.4800,470077200,3729450000.0000,3,0.001445,1,-1.491981,0
2013-07-19,sh.000986,1998.6100,2018.2300,1950.2500,1950.2500,1993.2900,605752800,5360650000.0000,3,0.001862,1,-2.159246,0
2013-07-22,sh.000986,1935.9500,1958.9600,1928.2200,1955.6000,1950.2500,360849100,3037200000.0000,3,0.001109,1,0.274323,0
2013-07-23,sh.000986,1958.4700,2005.6200,1956.4300,2000.4300,1955.6000,539149100,4700700000.0000,3,0.001658,1,2.292395,0
2013-07-24,sh.000986,1992.5600,2001.1600,1956.7500,1979.9600,2000.4300,439414000,3813000000.0000,3,0.001351,1,-1.023285,0
2013-07-25,sh.000986,1985.5800,2001.2000,1961.9300,1973.2800,1979.9600,497785000,4255140000.0000,3,0.001530,1,-0.337377,0
2013-07-26,sh.000986,1965.0300,1970.6100,1951.1700,1962.1300,1973.2800,322420100,2860090000.0000,3,0.000991,1,-0.565050,0
2013-07-29,sh.000986,1951.8800,1951.8800,1913.9600,1915.4300,1962.1300,446186300,3746510000.0000,3,0.001372,1,-2.380064,0
2013-07-30,sh.000986,1919.3600,1948.2000,1906.4800,1928.1700,1915.4300,426290500,3503230000.0000,3,0.001311,1,0.665124,0
2013-07-31,sh.000986,1933.2500,1952.8000,1928.5400,1938.2800,1928.1700,310602100,2536880000.0000,3,0.000955,1,0.524331,0
2013-08-01,sh.000986,1950.3200,1996.8900,1945.0400,1992.8900,1938.2800,602100100,5385150000.0000,3,0.001851,1,2.817446,0
2013-08-02,sh.000986,2002.7600,2025.9800,1993.8800,2004.3700,1992.8900,624823700,5540800000.0000,3,0.001921,1,0.576047,0
2013-08-05,sh.000986,2004.5100,2025.8600,1995.4800,2024.1300,2004.3700,565427500,4950190000.0000,3,0.001738,1,0.985846,0
2013-08-06,sh.000986,2017.6800,2056.9800,2002.7100,2046.9500,2024.1300,651250900,5712520000.0000,3,0.002002,1,1.127395,0
2013-08-07,sh.000986,2039.4700,2071.8500,2030.9200,2036.3800,2046.9500,740379000,6461130000.0000,3,0.002276,1,-0.516375,0
2013-08-08,sh.000986,2032.1300,2042.5900,2018.2000,2023.2100,2036.3800,446528100,3904550000.0000,3,0.001373,1,-0.646738,0
2013-08-09,sh.000986,2029.2700,2052.0200,2019.4800,2047.1900,2023.2100,616604600,5518730000.0000,3,0.001896,1,1.185244,0
2013-08-12,sh.000986,2057.5100,2159.9800,2057.3100,2159.4100,2047.1900,1270779500,11445060000.0000,3,0.003907,1,5.481659,0
2013-08-13,sh.000986,2166.1200,2166.1200,2131.3200,2145.3300,2159.4100,934272200,8401660000.0000,3,0.002872,1,-0.652022,0
2013-08-14,sh.000986,2146.4600,2175.6700,2120.3900,2130.4600,2145.3300,747316500,6792230000.0000,3,0.002298,1,-0.693139,0
2013-08-15,sh.000986,2124.6100,2134.6900,2094.0600,2095.4600,2130.4600,535213000,4964960000.0000,3,0.001642,1,-1.642838,0
2013-08-16,sh.000986,2086.3600,2186.0200,2065.2900,2071.6300,2095.4600,846740000,7391560000.0000,3,0.002597,1,-1.137224,0
2013-08-19,sh.000986,2055.2000,2099.8800,2051.7700,2093.2600,2071.6300,489407600,4326540000.0000,3,0.001501,1,1.044111,0
2013-08-20,sh.000986,2088.9400,2104.1400,2059.1800,2067.9300,2093.2600,504907600,4689970000.0000,3,0.001549,1,-1.210078,0
2013-08-21,sh.000986,2072.3700,2091.6900,2055.1500,2082.1500,2067.9300,435028400,4077920000.0000,3,0.001334,1,0.687643,0
2013-08-22,sh.000986,2073.0700,2089.9100,2059.7300,2063.0700,2082.1500,385137900,3571610000.0000,3,0.001181,1,-0.916353,0
2013-08-23,sh.000986,2074.1200,2084.3400,2016.1300,2044.8300,2063.0700,517009700,4347290000.0000,3,0.001586,1,-0.884125,0
2013-08-26,sh.000986,2051.4300,2087.9400,2046.9200,2087.9100,2044.8300,461957200,4121710000.0000,3,0.001417,1,2.106774,0
2013-08-27,sh.000986,2086.8100,2096.3700,2077.1400,2088.2700,2087.9100,422058700,3801110000.0000,3,0.001295,1,0.017247,0
2013-08-28,sh.000986,2077.6100,2118.2500,2066.9800,2102.6700,2088.2700,772361300,7122000000.0000,3,0.002369,1,0.689561,0
2013-08-29,sh.000986,2097.8700,2098.8700,2059.8300,2070.5600,2102.6700,518167300,4596620000.0000,3,0.001589,1,-1.527100,0
2013-08-30,sh.000986,2066.5900,2071.2400,2039.0800,2043.7000,2070.5600,542893600,4571530000.0000,3,0.001665,1,-1.297239,0
2013-09-02,sh.000986,2045.7500,2063.6100,2026.3900,2056.5100,2043.7000,444456800,4020350000.0000,3,0.001363,1,0.626807,0
2013-09-03,sh.000986,2061.2900,2087.0600,2057.0600,2086.4300,2056.5100,536065300,4643270000.0000,3,0.001644,1,1.454888,0
2013-09-04,sh.000986,2084.0800,2107.6200,2074.9000,2095.9600,2086.4300,567345800,4866410000.0000,3,0.001740,1,0.456763,0
2013-09-05,sh.000986,2094.7200,2099.6600,2073.1200,2075.5000,2095.9600,499370900,4407820000.0000,3,0.001532,1,-0.976162,0
2013-09-06,sh.000986,2068.9700,2091.4400,2066.2100,2087.6600,2075.5000,452277600,3999380000.0000,3,0.001376,1,0.585879,0
2013-09-09,sh.000986,2092.0300,2130.9300,2087.3300,2120.0800,2087.6600,742482900,6378990000.0000,3,0.002259,1,1.552943,0
2013-09-10,sh.000986,2124.9400,2171.1500,2115.2700,2171.0200,2120.0800,1041216200,9365520000.0000,3,0.003168,1,2.402737,0
2013-09-11,sh.000986,2172.4900,2210.2200,2168.2700,2187.3400,2171.0200,1165951200,9947930000.0000,3,0.003548,1,0.751723,0
2013-09-12,sh.000986,2180.7100,2180.7100,2162.1800,2172.7000,2187.3400,696123500,5964630000.0000,3,0.002118,1,-0.669312,0
2013-09-13,sh.000986,2172.9800,2177.5500,2140.7000,2145.9500,2172.7000,549114200,4887510000.0000,3,0.001671,1,-1.231187,0
2013-09-16,sh.000986,2155.9200,2165.5600,2139.8800,2142.0300,2145.9500,525164900,5011360000.0000,3,0.001598,1,-0.182666,0
2013-09-17,sh.000986,2139.7200,2140.0300,2099.5300,2100.0500,2142.0300,542824600,4819740000.0000,3,0.001652,1,-1.959822,0
2013-09-18,sh.000986,2103.2900,2112.7800,2083.5700,2100.6300,2100.0500,451438600,3984590000.0000,3,0.001374,1,0.027610,0
2013-09-23,sh.000986,2113.6000,2132.9400,2113.6000,2130.8900,2100.6300,502696900,4790630000.0000,3,0.001530,1,1.440521,0
2013-09-24,sh.000986,2129.2200,2129.5800,2096.1300,2106.1700,2130.8900,483522100,4413150000.0000,3,0.001471,1,-1.160077,0
2013-09-25,sh.000986,2102.3900,2114.3500,2084.6000,2087.1600,2106.1700,426068200,3819710000.0000,3,0.001296,1,-0.902587,0
2013-09-26,sh.000986,2082.6800,2090.1500,2072.9200,2074.6900,2087.1600,554143700,5257390000.0000,3,0.001686,1,-0.597461,0
2013-09-27,sh.000986,2075.1600,2100.5500,2074.4400,2080.4100,2074.6900,440416800,4113970000.0000,3,0.001340,1,0.275702,0
2013-09-30,sh.000986,2083.8900,2092.5700,2070.9700,2080.3300,2080.4100,312110400,2960110000.0000,3,0.000950,1,-0.003837,0
2013-10-08,sh.000986,2073.8700,2111.7400,2058.4800,2111.5900,2080.3300,467105700,4318110000.0000,3,0.001421,1,1.502647,0
2013-10-09,sh.000986,2109.5800,2123.3400,2100.6700,2121.7600,2111.5900,532879600,5167520000.0000,3,0.001621,1,0.481624,0
2013-10-10,sh.000986,2117.4000,2122.0800,2093.5200,2106.8600,2121.7600,544579100,5104210000.0000,3,0.001656,1,-0.702243,0
2013-10-11,sh.000986,2119.6600,2156.6200,2119.6600,2153.8400,2106.8600,575085500,5636130000.0000,3,0.001749,1,2.229858,0
2013-10-14,sh.000986,2159.1300,2183.0000,2159.1300,2175.5600,2153.8400,683283500,6711970000.0000,3,0.002078,1,1.008430,0
2013-10-15,sh.000986,2177.4800,2179.2800,2147.6400,2160.6800,2175.5600,557933400,5433840000.0000,3,0.001697,1,-0.683968,0
2013-10-16,sh.000986,2150.8400,2150.8400,2113.8700,2124.7400,2160.6800,509593200,4719350000.0000,3,0.001550,1,-1.663363,0
2013-10-17,sh.000986,2135.8600,2187.0800,2129.5800,2146.2000,2124.7400,686967100,6271770000.0000,3,0.002089,1,1.010004,0
2013-10-18,sh.000986,2141.9300,2152.0300,2134.0200,2139.8600,2146.2000,400663600,3862320000.0000,3,0.001218,1,-0.295399,0
2013-10-21,sh.000986,2140.8400,2184.3500,2136.1000,2181.9800,2139.8600,623764400,6165960000.0000,3,0.001897,1,1.968347,0
2013-10-22,sh.000986,2178.2400,2209.0500,2172.4000,2192.3800,2181.9800,832945200,8230240000.0000,3,0.002532,1,0.476627,0
2013-10-23,sh.000986,2193.4300,2201.2000,2147.9800,2167.6100,2192.3800,723807700,7014530000.0000,3,0.002201,1,-1.129812,0
2013-10-24,sh.000986,2157.6000,2157.6000,2118.8600,2121.4500,2167.6100,463043000,4319610000.0000,3,0.001408,1,-2.129542,0
2013-10-25,sh.000986,2123.0200,2128.9300,2082.5700,2092.7600,2121.4500,430236000,4297300000.0000,3,0.001308,1,-1.352374,0
2013-10-28,sh.000986,2096.5000,2121.6400,2079.2100,2088.3100,2092.7600,468573400,4813600000.0000,3,0.001425,1,-0.212636,0
2013-10-29,sh.000986,2091.1600,2126.4000,2046.3100,2078.7500,2088.3100,603752400,5687320000.0000,3,0.001836,1,-0.457789,0
2013-10-30,sh.000986,2078.3000,2122.1200,2075.0600,2121.3900,2078.7500,635541700,5777000000.0000,3,0.001932,1,2.051228,0
2013-10-31,sh.000986,2121.5300,2121.5300,2101.0600,2107.0100,2121.3900,606086800,5651370000.0000,3,0.001843,1,-0.677852,0
2013-11-01,sh.000986,2104.5600,2108.9200,2084.6900,2096.3300,2107.0100,454300500,4252100000.0000,3,0.001381,1,-0.506876,0
2013-11-04,sh.000986,2098.9800,2123.2200,2096.1200,2115.7700,2096.3300,505158100,5077440000.0000,3,0.001536,1,0.927332,0
2013-11-05,sh.000986,2103.8300,2131.3800,2090.1200,2126.3700,2115.7700,612126600,5566360000.0000,3,0.001861,1,0.501004,0
2013-11-06,sh.000986,2120.9600,2208.4000,2119.9900,2163.6600,2126.3700,1048856900,10320930000.0000,3,0.003189,1,1.753683,0
2013-11-07,sh.000986,2159.7200,2175.0000,2141.2500,2160.7000,2163.6600,727486700,6987970000.0000,3,0.002207,1,-0.136803,0
2013-11-08,sh.000986,2152.2600,2162.5400,2110.4100,2115.1200,2160.7000,596259200,5843960000.0000,3,0.001807,1,-2.109494,0
2013-11-11,sh.000986,2104.5200,2123.8100,2085.8100,2114.0800,2115.1200,465906900,4599170000.0000,3,0.001412,1,-0.049172,0
2013-11-12,sh.000986,2111.0700,2135.3000,2098.3400,2125.7700,2114.0800,523896800,4896580000.0000,3,0.001587,1,0.552956,0
2013-11-13,sh.000986,2103.7500,2103.8300,2074.2500,2075.7600,2125.7700,503317700,4561110000.0000,3,0.001525,1,-2.352560,0
2013-11-14,sh.000986,2079.2300,2092.5900,2070.4700,2085.1400,2075.7600,447695500,4139840000.0000,3,0.001356,1,0.451877,0
2013-11-15,sh.000986,2085.5400,2136.1900,2085.5400,2118.4600,2085.1400,685426000,6353560000.0000,3,0.002077,1,1.597978,0
2013-11-18,sh.000986,2126.4900,2169.8200,2124.5500,2169.6700,2118.4600,787690200,7186740000.0000,3,0.002387,1,2.417320,0
2013-11-19,sh.000986,2170.2400,2189.0000,2160.1200,2170.8300,2169.6700,686819300,6412160000.0000,3,0.002081,1,0.053472,0
2013-11-20,sh.000986,2184.7900,2191.3600,2152.2200,2167.8200,2170.8300,486512100,4635200000.0000,3,0.001477,1,-0.138657,0
2013-11-21,sh.000986,2161.3300,2195.4000,2152.3700,2192.0600,2167.8200,900007400,8163170000.0000,3,0.002732,1,1.118174,0
2013-11-22,sh.000986,2195.7600,2206.7100,2177.0100,2185.4200,2192.0600,697804300,6246110000.0000,3,0.002118,1,-0.302918,0
2013-11-25,sh.000986,2171.2300,2178.6500,2146.2700,2147.0600,2185.4200,591167300,4939530000.0000,3,0.001795,1,-1.755263,0
2013-11-26,sh.000986,2145.2300,2153.2700,2124.6900,2131.1800,2147.0600,483640000,4102930000.0000,3,0.001468,1,-0.739622,0
2013-11-27,sh.000986,2130.3600,2164.8800,2127.4700,2164.5700,2131.1800,572721000,5309120000.0000,3,0.001739,1,1.566744,0
2013-11-28,sh.000986,2181.1100,2212.1000,2180.8200,2193.8400,2164.5700,887250700,7824020000.0000,3,0.002694,1,1.352232,0
2013-11-29,sh.000986,2191.3500,2194.6500,2176.2400,2182.3600,2193.8400,543686300,5023940000.0000,3,0.001651,1,-0.523282,0
2013-12-02,sh.000986,2150.2100,2173.0200,2106.7400,2136.9900,2182.3600,837207600,7134230000.0000,3,0.002542,1,-2.078947,0
2013-12-03,sh.000986,2130.3200,2168.6000,2127.8200,2163.8600,2136.9900,553904400,4917400000.0000,3,0.001682,1,1.257381,0
2013-12-04,sh.000986,2164.5700,2194.3400,2160.2900,2183.0300,2163.8600,592809600,5360300000.0000,3,0.001800,1,0.885913,0
2013-12-05,sh.000986,2183.9100,2200.1800,2171.5000,2179.8600,2183.0300,479874700,4501270000.0000,3,0.001457,1,-0.145207,0
2013-12-06,sh.000986,2177.6500,2180.5400,2157.1900,2158.2400,2179.8600,457700800,4369710000.0000,3,0.001390,1,-0.991812,0
2013-12-09,sh.000986,2161.9000,2169.9900,2145.4100,2155.8200,2158.2400,444420700,4057320000.0000,3,0.001349,1,-0.112125,0
2013-12-10,sh.000986,2157.4200,2161.8000,2133.8000,2137.7800,2155.8200,441866700,3948830000.0000,3,0.001341,1,-0.836806,0
2013-12-11,sh.000986,2130.5800,2132.0000,2100.0600,2109.9000,2137.7800,477376700,4082490000.0000,3,0.001449,1,-1.304163,0
2013-12-12,sh.000986,2107.4100,2126.4200,2103.8700,2112.8500,2109.9000,383616500,3503290000.0000,3,0.001165,1,0.139826,0
2013-12-13,sh.000986,2096.2700,2112.3100,2091.7000,2095.2700,2112.8500,385676900,3475940000.0000,3,0.001171,1,-0.832055,0
2013-12-16,sh.000986,2090.1000,2096.7700,2057.3300,2058.4100,2095.2700,786617500,6263430000.0000,3,0.002383,1,-1.759206,0
2013-12-17,sh.000986,2059.1200,2062.3300,2046.2100,2052.1200,2058.4100,653372300,5114940000.0000,3,0.001979,1,-0.305566,0
2013-12-18,sh.000986,2054.3200,2063.9500,2045.9200,2052.2000,2052.1200,486592800,4351400000.0000,3,0.001474,1,0.003890,0
2013-12-19,sh.000986,2056.7300,2067.8200,2037.0700,2038.8800,2052.2000,506831000,4353980000.0000,3,0.001535,1,-0.649057,0
2013-12-20,sh.000986,2042.1600,2044.8900,1986.1800,1989.6800,2038.8800,541724200,4419020000.0000,3,0.001641,1,-2.413087,0
2013-12-23,sh.000986,1993.2500,1997.3100,1962.0100,1991.0400,1989.6800,410462200,3616490000.0000,3,0.001243,1,0.068352,0
2013-12-24,sh.000986,1992.0000,2010.6800,1974.1000,1993.0000,1991.0400,456189300,3683460000.0000,3,0.001382,1,0.098439,0
2013-12-25,sh.000986,1992.8200,2001.3100,1982.9700,2000.8000,1993.0000,411076500,3391050000.0000,3,0.001245,1,0.391372,0
2013-12-26,sh.000986,2000.0300,2000.3300,1949.0700,1958.6400,2000.8000,597107200,5128040000.0000,3,0.001809,1,-2.107159,0
2013-12-27,sh.000986,1957.9100,1981.3100,1948.5400,1974.1000,1958.6400,436628900,3795740000.0000,3,0.001323,1,0.789321,0
2013-12-30,sh.000986,1978.2400,1983.4100,1964.9400,1969.5100,1974.1000,395390600,3566730000.0000,3,0.001198,1,-0.232509,0
2013-12-31,sh.000986,1960.9200,2005.6300,1957.0200,1988.8000,1969.5100,479388100,4103820000.0000,3,0.001452,1,0.979433,0
2014-01-02,sh.000986,1984.1400,1984.1400,1957.2500,1965.6300,1988.8000,451548000,3933790000.0000,3,0.001368,1,-1.165026,0
2014-01-03,sh.000986,1956.2700,1959.0600,1934.4400,1946.2200,1965.6300,467134000,4084230000.0000,3,0.001415,1,-0.987471,0
2014-01-06,sh.000986,1940.3400,1940.4900,1891.7600,1897.5800,1946.2200,517364700,4426780000.0000,3,0.001567,1,-2.499204,0
2014-01-07,sh.000986,1888.4700,1909.2300,1883.9900,1900.7500,1897.5800,367776000,3281380000.0000,3,0.001114,1,0.167057,0
2014-01-08,sh.000986,1903.8300,1918.0700,1882.9100,1885.8000,1900.7500,385950600,3454930000.0000,3,0.001169,1,-0.786529,0
2014-01-09,sh.000986,1899.5000,1913.6600,1887.7500,1891.9700,1885.8000,544593500,4518420000.0000,3,0.001649,1,0.327178,0
2014-01-10,sh.000986,1886.7300,1897.6500,1868.0200,1870.4400,1891.9700,612839000,4882850000.0000,3,0.001856,1,-1.137969,0
2014-01-13,sh.000986,1870.2400,1879.3600,1838.7000,1847.4300,1870.4400,455549800,3626190000.0000,3,0.001380,1,-1.230186,0
2014-01-14,sh.000986,1838.6300,1871.5000,1832.7800,1870.5000,1847.4300,574289100,4379200000.0000,3,0.001739,1,1.248759,0
2014-01-15,sh.000986,1864.6800,1869.1900,1853.5400,1864.3400,1870.5000,396034900,3223870000.0000,3,0.001199,1,-0.329325,0
2014-01-16,sh.000986,1863.7700,1884.6400,1857.7900,1870.7400,1864.3400,425149300,3510380000.0000,3,0.001288,1,0.343286,0
2014-01-17,sh.000986,1864.8100,1864.8500,1841.0900,1842.5700,1870.7400,475798200,3832570000.0000,3,0.001441,1,-1.505824,0
2014-01-20,sh.000986,1837.3500,1837.3500,1806.5800,1817.7100,1842.5700,308637200,2629980000.0000,3,0.000935,1,-1.349202,0
2014-01-21,sh.000986,1818.1700,1841.1600,1818.1700,1835.6000,1817.7100,289245900,2522420000.0000,3,0.000876,1,0.984206,0
2014-01-22,sh.000986,1835.0300,1876.3300,1834.8400,1875.6600,1835.6000,492267400,4075290000.0000,3,0.001491,1,2.182396,0
2014-01-23,sh.000986,1872.7300,1876.8500,1860.4400,1861.2100,1875.6600,415235600,3832580000.0000,3,0.001258,1,-0.770399,0
2014-01-24,sh.000986,1857.5900,1888.2500,1854.7100,1878.8700,1861.2100,508435200,4370190000.0000,3,0.001540,1,0.948847,0
2014-01-27,sh.000986,1865.4500,1875.0100,1852.0900,1865.3300,1878.8700,467939200,3985840000.0000,3,0.001417,1,-0.720648,0
2014-01-28,sh.000986,1869.6900,1879.4000,1850.3100,1856.7700,1865.3300,348906000,3211550000.0000,3,0.001057,1,-0.458897,0
2014-01-29,sh.000986,1858.5300,1863.5000,1847.9800,1848.6000,1856.7700,327075200,2939590000.0000,3,0.000991,1,-0.440014,0
2014-01-30,sh.000986,1844.9900,1845.2800,1816.3100,1819.6700,1848.6000,295936400,2770700000.0000,3,0.000896,1,-1.564964,0
2014-02-07,sh.000986,1815.5900,1838.2800,1808.4600,1837.8100,1819.6700,303032000,2729600000.0000,3,0.000917,1,0.996885,0
2014-02-10,sh.000986,1841.0500,1877.4400,1839.3300,1875.5500,1837.8100,630161200,5301640000.0000,3,0.001908,1,2.053530,0
2014-02-11,sh.000986,1873.4800,1919.1600,1867.4200,1912.9300,1875.5500,942830400,7674810000.0000,3,0.002854,1,1.993016,0
2014-02-12,sh.000986,1907.1800,1917.8400,1898.6300,1912.5300,1912.9300,741726500,6143830000.0000,3,0.002245,1,-0.020912,0
2014-02-13,sh.000986,1911.4500,1913.8800,1885.1200,1885.3300,1912.5300,671384900,5749410000.0000,3,0.002032,1,-1.422204,0
2014-02-14,sh.000986,1885.7800,1906.7500,1883.9700,1901.7800,1885.3300,557051000,4337770000.0000,3,0.001686,1,0.872530,0
2014-02-17,sh.000986,1905.1900,1919.1800,1896.2200,1919.1700,1901.7800,747483400,6046180000.0000,3,0.002263,1,0.914407,0
2014-02-18,sh.000986,1914.9600,1915.2500,1884.1500,1891.8800,1919.1700,690622600,5849610000.0000,3,0.002091,1,-1.421971,0
2014-02-19,sh.000986,1891.9000,1935.1200,1885.5400,1925.7200,1891.8800,954510700,7365520000.0000,3,0.002889,1,1.788695,0
2014-02-20,sh.000986,1960.7100,2002.8500,1960.7100,1963.7800,1925.7200,1294457000,11317000000.0000,3,0.003919,1,1.976407,0
2014-02-21,sh.000986,1956.0200,1956.0200,1897.6700,1909.2300,1963.7800,1193254700,8282180000.0000,3,0.003612,1,-2.777808,0
2014-02-24,sh.000986,1891.6800,1891.6800,1852.8300,1864.6100,1909.2300,754797600,5427600000.0000,3,0.002285,1,-2.337068,0
2014-02-25,sh.000986,1864.4900,1870.3400,1810.0200,1815.0300,1864.6100,793504400,6178420000.0000,3,0.002400,1,-2.658999,0
2014-02-26,sh.000986,1812.2900,1837.4300,1803.9900,1836.9900,1815.0300,654937000,4640030000.0000,3,0.001981,1,1.209895,0
2014-02-27,sh.000986,1838.2900,1874.7500,1823.3600,1839.2800,1836.9900,1206971200,8253290000.0000,3,0.003651,1,0.124663,0
2014-02-28,sh.000986,1827.0300,1843.0200,1804.2100,1838.6900,1839.2800,854988900,5914000000.0000,3,0.002586,1,-0.032083,0
2014-03-03,sh.000986,1830.2500,1859.7800,1825.0600,1854.5000,1838.6900,1026987000,6603850000.0000,3,0.003107,1,0.859855,0
2014-03-04,sh.000986,1847.1900,1849.1500,1822.0200,1840.8300,1854.5000,747528700,5281770000.0000,3,0.002261,1,-0.737128,0
2014-03-05,sh.000986,1840.5200,1862.3900,1832.2900,1836.3200,1840.8300,831823000,5658360000.0000,3,0.002516,1,-0.244999,0
2014-03-06,sh.000986,1827.0300,1837.9600,1803.2300,1833.7200,1836.3200,748749600,5204350000.0000,3,0.002265,1,-0.141586,0
2014-03-07,sh.000986,1832.6600,1864.1600,1823.6300,1834.9300,1833.7200,870504600,6546670000.0000,3,0.002633,1,0.065991,0
2014-03-10,sh.000986,1817.7600,1818.5000,1764.2100,1765.2400,1834.9300,811623000,6001210000.0000,3,0.002453,1,-3.797968,0
2014-03-11,sh.000986,1759.9900,1784.5000,1746.6300,1768.8200,1765.2400,591662100,4283150000.0000,3,0.001788,1,0.202803,0
2014-03-12,sh.000986,1758.4400,1777.6600,1733.6900,1759.5600,1768.8200,729909900,4669620000.0000,3,0.002206,1,-0.523506,0
2014-03-13,sh.000986,1758.5200,1794.3300,1753.2200,1780.6500,1759.5600,605855200,4265130000.0000,3,0.001831,1,1.198593,0
2014-03-14,sh.000986,1767.6000,1775.7100,1744.5500,1755.4400,1780.6500,484679500,3282780000.0000,3,0.001465,1,-1.415780,0
2014-03-17,sh.000986,1768.5800,1783.4400,1755.8700,1782.2800,1755.4400,500829900,3576070000.0000,3,0.001514,1,1.528966,0
2014-03-18,sh.000986,1781.7800,1788.7700,1768.7900,1772.1100,1782.2800,486476500,3642090000.0000,3,0.001470,1,-0.570620,0
2014-03-19,sh.000986,1769.2200,1769.2200,1742.4100,1768.0000,1772.1100,494177500,3891940000.0000,3,0.001493,1,-0.231926,0
2014-03-20,sh.000986,1761.0700,1768.7200,1734.7600,1735.4700,1768.0000,638331300,4362170000.0000,3,0.001929,1,-1.839934,0
2014-03-21,sh.000986,1729.2700,1805.5800,1726.9900,1796.5200,1735.4700,992847400,6581780000.0000,3,0.003000,1,3.517782,0
2014-03-24,sh.000986,1794.3700,1814.6500,1782.0100,1805.3700,1796.5200,834472000,5714050000.0000,3,0.002522,1,0.492618,0
2014-03-25,sh.000986,1802.0200,1819.1800,1796.3600,1805.7800,1805.3700,690022100,4914550000.0000,3,0.002085,1,0.022712,0
2014-03-26,sh.000986,1806.6100,1810.2500,1789.2100,1796.7900,1805.7800,461130200,3330840000.0000,3,0.001393,1,-0.497845,0
2014-03-27,sh.000986,1791.6500,1795.2000,1768.4500,1768.8500,1796.7900,543999400,3688470000.0000,3,0.001644,1,-1.554999,0
2014-03-28,sh.000986,1767.6700,1772.4800,1746.2400,1753.6600,1768.8500,529512700,3777700000.0000,3,0.001600,1,-0.858747,0
2014-03-31,sh.000986,1755.8500,1768.8100,1744.9000,1752.1600,1753.6600,413150500,3013610000.0000,3,0.001247,1,-0.085535,0
2014-04-01,sh.000986,1754.8700,1766.5000,1752.5900,1764.7700,1752.1600,369127200,2757510000.0000,3,0.001114,1,0.719682,0
2014-04-02,sh.000986,1769.3500,1780.1800,1764.5400,1773.8400,1764.7700,497216100,3445900000.0000,3,0.001501,1,0.513945,0
2014-04-03,sh.000986,1777.6800,1778.9000,1757.4900,1760.8200,1773.8400,544137800,3720510000.0000,3,0.001643,1,-0.734002,0
2014-04-04,sh.000986,1753.5700,1765.7200,1750.8700,1765.2500,1760.8200,346732500,2549500000.0000,3,0.001047,1,0.251590,0
2014-04-08,sh.000986,1759.3900,1812.4500,1758.0200,1804.3700,1765.2500,806235700,5621790000.0000,3,0.002434,1,2.216116,0
2014-04-09,sh.000986,1806.0600,1822.9100,1805.5500,1819.8300,1804.3700,623058900,4595810000.0000,3,0.001881,1,0.856807,0
2014-04-10,sh.000986,1821.4600,1849.1200,1809.5200,1836.0200,1819.8300,839526800,6158700000.0000,3,0.002535,1,0.889647,0
2014-04-11,sh.000986,1829.9100,1833.1600,1811.0300,1817.7500,1836.0200,660247900,4756480000.0000,3,0.001993,1,-0.995088,0
2014-04-14,sh.000986,1810.4000,1828.8200,1804.3600,1827.0800,1817.7500,643034600,4465010000.0000,3,0.001941,1,0.513270,0
2014-04-15,sh.000986,1825.6800,1825.6800,1796.6600,1798.1800,1827.0800,543759300,4088950000.0000,3,0.001641,1,-1.581754,0
2014-04-16,sh.000986,1791.9900,1806.6800,1791.0700,1801.6700,1798.1800,454956800,3438450000.0000,3,0.001373,1,0.194085,0
2014-04-17,sh.000986,1802.5000,1804.8600,1788.7800,1789.3400,1801.6700,434071300,3193310000.0000,3,0.001310,1,-0.684369,0
2014-04-18,sh.000986,1783.3500,1797.2700,1775.5100,1795.9400,1789.3400,453434200,3469300000.0000,3,0.001369,1,0.368850,0
2014-04-21,sh.000986,1781.3700,1797.9800,1766.0300,1766.7600,1795.9400,466581100,3519400000.0000,3,0.001408,1,-1.624772,0
2014-04-22,sh.000986,1765.9700,1774.8700,1753.4300,1772.7900,1766.7600,369575800,2802230000.0000,3,0.001116,1,0.341304,0
2014-04-23,sh.000986,1769.3000,1784.8200,1767.3500,1775.7500,1772.7900,301307600,2455330000.0000,3,0.000910,1,0.166966,0
2014-04-24,sh.000986,1774.7200,1784.4600,1770.7500,1776.7300,1775.7500,355251600,2791910000.0000,3,0.001072,1,0.055187,0
